STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,nrg_bal,Energy balance,siec,Standard international energy product classification (SIEC),unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,NO,Norway,2017,,253.627,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,NO,Norway,2018,,272.222,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,NO,Norway,2019,,265.199,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,NO,Norway,2020,,264.358,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,NO,Norway,2021,,261.014,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,NO,Norway,2022,,257.650,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,NO,Norway,2023,,252.147,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,PL,Poland,2013,,451.013,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,PL,Poland,2014,,514.665,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,PL,Poland,2015,,523.479,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,PL,Poland,2016,,741.521,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,PL,Poland,2017,,870.242,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,PL,Poland,2018,,1010.755,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,PL,Poland,2019,,1064.780,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,PL,Poland,2020,,1049.948,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,PL,Poland,2021,,993.536,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,PL,Poland,2022,,1026.572,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,PL,Poland,2023,,970.691,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,PL,Poland,2024,,1007.323,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,PT,Portugal,2013,,169.533,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,PT,Portugal,2014,,169.963,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,PT,Portugal,2015,,155.130,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,PT,Portugal,2016,,197.599,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,PT,Portugal,2017,,188.506,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,PT,Portugal,2018,,173.684,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,PT,Portugal,2019,,179.453,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,PT,Portugal,2020,,187.125,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,PT,Portugal,2021,,186.664,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,PT,Portugal,2022,,170.865,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,PT,Portugal,2023,,162.279,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,PT,Portugal,2024,,191.064,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,RO,Romania,2013,,40.986,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,RO,Romania,2014,,69.886,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,RO,Romania,2015,,71.988,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,RO,Romania,2016,,79.536,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,RO,Romania,2017,,92.922,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,RO,Romania,2018,,171.123,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,RO,Romania,2019,,153.184,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,RO,Romania,2020,,281.648,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,RO,Romania,2021,,319.388,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,RO,Romania,2022,,326.589,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,RO,Romania,2023,,328.269,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,RO,Romania,2024,,325.035,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,RS,Serbia,2013,,0.287,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,RS,Serbia,2014,,0.812,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,RS,Serbia,2015,,0.860,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,RS,Serbia,2016,,1.075,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,RS,Serbia,2017,,1.046,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,RS,Serbia,2018,,1.168,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,RS,Serbia,2019,,1.223,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,RS,Serbia,2020,,1.372,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,RS,Serbia,2021,,1.392,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,RS,Serbia,2022,,1.395,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,RS,Serbia,2023,,2.954,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SE,Sweden,2013,,572.776,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SE,Sweden,2014,,592.457,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SE,Sweden,2015,,623.483,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SE,Sweden,2016,,785.827,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SE,Sweden,2017,,824.902,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SE,Sweden,2018,,772.308,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SE,Sweden,2019,,819.695,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SE,Sweden,2020,,989.491,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SE,Sweden,2021,,973.273,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SE,Sweden,2022,,955.527,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SE,Sweden,2023,,895.147,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SE,Sweden,2024,,797.102,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SI,Slovenia,2013,,25.533,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SI,Slovenia,2014,,32.865,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SI,Slovenia,2015,,37.594,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SI,Slovenia,2016,,40.413,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SI,Slovenia,2017,,48.097,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SI,Slovenia,2018,,57.543,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SI,Slovenia,2019,,62.033,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SI,Slovenia,2020,,57.197,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SI,Slovenia,2021,,54.733,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SI,Slovenia,2022,,53.820,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SI,Slovenia,2023,,56.142,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SI,Slovenia,2024,,57.033,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SK,Slovakia,2013,,125.514,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SK,Slovakia,2014,,151.524,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SK,Slovakia,2015,,190.647,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SK,Slovakia,2016,,200.965,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SK,Slovakia,2017,,204.906,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SK,Slovakia,2018,,183.864,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SK,Slovakia,2019,,210.399,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SK,Slovakia,2020,,234.833,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SK,Slovakia,2021,,236.983,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SK,Slovakia,2022,,225.996,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SK,Slovakia,2023,,205.670,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,SK,Slovakia,2024,,182.526,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,TR,Türkiye,2013,,4.395,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,TR,Türkiye,2014,,3.439,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,TR,Türkiye,2015,,32.531,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,TR,Türkiye,2016,,49.369,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,TR,Türkiye,2017,,58.424,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,TR,Türkiye,2018,,886.959,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,TR,Türkiye,2019,,873.727,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,TR,Türkiye,2020,,916.145,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,TR,Türkiye,2021,,1082.853,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,TR,Türkiye,2022,,1134.242,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,TR,Türkiye,2023,,1259.120,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,UA,Ukraine,2013,,0.000,,,,,
dataflow,ESTAT:TEN00122(1.0),Total energy supply by product,A,Annual,NRGSUP,Total energy supply,W6100_6220,Non-renewable waste,KTOE,Thousand tonnes of oil equivalent,UA,Ukraine,2014,,0.000,,,,,
